formula,IC,signed_train_IC,train_sign,abs_train_IC,raw_fitness,effective_fitness,hard_invalid,research_invalid,validity_pass,invalid_reason,mean_daily_coverage_ratio,median_daily_n_valid,valid_day_ratio,method,constraint_mode,seed
"Div($change, $volume)",0.04921153102213247,0.04921153102213247,1,0.04921153102213247,0.04921153102213247,0.04921153102213247,False,False,True,,0.9595653971173003,759.0,1.0,gplearn_asb,strict_penalty,2
"Div($change, $volume)",0.04921153102213247,0.04921153102213247,1,0.04921153102213247,0.04921153102213247,0.04921153102213247,False,False,True,,0.9595653971173003,759.0,1.0,gplearn_asb,strict_penalty,2
"Div($change, $volume)",0.04921153102213247,0.04921153102213247,1,0.04921153102213247,0.04921153102213247,0.04921153102213247,False,False,True,,0.9595653971173003,759.0,1.0,gplearn_asb,strict_penalty,2
"Div($change, $volume)",0.04921153102213247,0.04921153102213247,1,0.04921153102213247,0.04921153102213247,0.04921153102213247,False,False,True,,0.9595653971173003,759.0,1.0,gplearn_asb,strict_penalty,2
"Div($change, $volume)",0.04921153102213247,0.04921153102213247,1,0.04921153102213247,0.04921153102213247,0.04921153102213247,False,False,True,,0.9595653971173003,759.0,1.0,gplearn_asb,strict_penalty,2
"Div($change, $volume)",0.04921153102213247,0.04921153102213247,1,0.04921153102213247,0.04921153102213247,0.04921153102213247,False,False,True,,0.9595653971173003,759.0,1.0,gplearn_asb,strict_penalty,2
"Div($change, $volume)",0.04921153102213247,0.04921153102213247,1,0.04921153102213247,0.04921153102213247,0.04921153102213247,False,False,True,,0.9595653971173003,759.0,1.0,gplearn_asb,strict_penalty,2
"Div($change, $volume)",0.04921153102213247,0.04921153102213247,1,0.04921153102213247,0.04921153102213247,0.04921153102213247,False,False,True,,0.9595653971173003,759.0,1.0,gplearn_asb,strict_penalty,2
"Div($change, $volume)",0.04921153102213247,0.04921153102213247,1,0.04921153102213247,0.04921153102213247,0.04921153102213247,False,False,True,,0.9595653971173003,759.0,1.0,gplearn_asb,strict_penalty,2
"Div($change, $volume)",0.04921153102213247,0.04921153102213247,1,0.04921153102213247,0.04921153102213247,0.04921153102213247,False,False,True,,0.9595653971173003,759.0,1.0,gplearn_asb,strict_penalty,2
