formula,IC,signed_train_IC,train_sign,abs_train_IC,raw_fitness,effective_fitness,hard_invalid,research_invalid,validity_pass,invalid_reason,mean_daily_coverage_ratio,median_daily_n_valid,valid_day_ratio,method,constraint_mode,seed,hof_mode,n_dedup_removed,decorr_degenerate_pairs,n_decorr_removed,decorr_max_abs_corr_final
"Abs(Mean($change, 64))",0.03773915411399112,-0.03773915411399112,-1,0.03773915411399112,0.03773915411399112,0.03773915411399112,False,False,True,,0.989039704524469,296.0,1.0,gplearn_asb,strict_penalty,42,fixed,7,0,5,0.14662716904143444
"Slope(Log(Power(Less($vwap, $vwap), IdxMin(Med(Log($amount), 5), 5))), 5)",0.01792507274736156,0.01792507274736156,1,0.01792507274736156,0.01792507274736156,0.01792507274736156,False,False,True,,0.9761680517082179,292.0,1.0,gplearn_asb,strict_penalty,42,fixed,7,0,5,0.14662716904143444
"Power(Resi($high, 30), Slope($close, 12))",0.013937503969982272,-0.013937503969982272,-1,0.013937503969982272,0.013937503969982272,0.013937503969982272,False,False,True,,0.5154570637119114,169.0,1.0,gplearn_asb,strict_penalty,42,fixed,7,0,5,0.14662716904143444
"Slope(Log(Power(Less($vwap, $vwap), Mul($low, $change))), 5)",0.013831719915060884,0.013831719915060884,1,0.013831719915060884,0.013831719915060884,0.013831719915060884,False,False,True,,0.9734349030470913,291.0,1.0,gplearn_asb,strict_penalty,42,fixed,7,0,5,0.14662716904143444
"Abs(Power(Mean($change, 64), Slope($close, 12)))",0.011362625859534277,0.011362625859534277,1,0.011362625859534277,0.011362625859534277,0.011362625859534277,False,False,True,,0.4182271468144045,107.0,1.0,gplearn_asb,strict_penalty,42,fixed,7,0,5,0.14662716904143444
